-0.198938, 0.318402, 0.119801, -0.311868
-0.200533, 0.321085, 0.118480, -0.313265
-0.201895, 0.323366, 0.116775, -0.314173
-0.203252, 0.325655, 0.115113, -0.315222
-0.204714, 0.328024, 0.113536, -0.316547
-0.206129, 0.330264, 0.111871, -0.318118
-0.208028, 0.333207, 0.110987, -0.320568
-0.210040, 0.336240, 0.110312, -0.323191
-0.211968, 0.339152, 0.109885, -0.325927
-0.213571, 0.341642, 0.109575, -0.328330
-0.214727, 0.343323, 0.108732, -0.330033
-0.215903, 0.344936, 0.107895, -0.331723
-0.217298, 0.347144, 0.108182, -0.334225
-0.218697, 0.349446, 0.108620, -0.336994
-0.220313, 0.352094, 0.109411, -0.339950
-0.222094, 0.354982, 0.110689, -0.343247
-0.223967, 0.357953, 0.111567, -0.346110
-0.225588, 0.360256, 0.111479, -0.347936
-0.226942, 0.362452, 0.111448, -0.349345
-0.228346, 0.365000, 0.111952, -0.351022
-0.229973, 0.368188, 0.113132, -0.353214
-0.231920, 0.372060, 0.115126, -0.356074
-0.233584, 0.375627, 0.117272, -0.358635
-0.234854, 0.378333, 0.118669, -0.360130
-0.235759, 0.380212, 0.119243, -0.360658
-0.236609, 0.381976, 0.119537, -0.360870
-0.237172, 0.383514, 0.119530, -0.360677
-0.237975, 0.386027, 0.120961, -0.361579
-0.238932, 0.389137, 0.123364, -0.363063
-0.239783, 0.392395, 0.126449, -0.364547
-0.240432, 0.395222, 0.128961, -0.365309
-0.240906, 0.397607, 0.130008, -0.364752
-0.241447, 0.400024, 0.129969, -0.363594
-0.242169, 0.403060, 0.130409, -0.362600
-0.242883, 0.406559, 0.131235, -0.362032
-0.243707, 0.410522, 0.133473, -0.362281
-0.244910, 0.415283, 0.136597, -0.363337
-0.246324, 0.420273, 0.139925, -0.364321
-0.247229, 0.424136, 0.142601, -0.365434
-0.247687, 0.425983, 0.143210, -0.365190
-0.248221, 0.427636, 0.143047, -0.364491
-0.249087, 0.430138, 0.143580, -0.364400
-0.249365, 0.432348, 0.145280, -0.364795
-0.249611, 0.435181, 0.148341, -0.365894
-0.249881, 0.438636, 0.152057, -0.367275
-0.249995, 0.442022, 0.155204, -0.368285
-0.249839, 0.445224, 0.156905, -0.368374
-0.249781, 0.448390, 0.158009, -0.368029
-0.249417, 0.451027, 0.158602, -0.367171
-0.248204, 0.452232, 0.159003, -0.365835
-0.247027, 0.453571, 0.160657, -0.365369
-0.246200, 0.455442, 0.162752, -0.365580
-0.245940, 0.458027, 0.164999, -0.365943
-0.245849, 0.460583, 0.166569, -0.365859
-0.245575, 0.462666, 0.167632, -0.365090
-0.244861, 0.463687, 0.167473, -0.363227
-0.244340, 0.464948, 0.167396, -0.361282
-0.244349, 0.467172, 0.167983, -0.360074
-0.244530, 0.469266, 0.168020, -0.359736
-0.245252, 0.472895, 0.169547, -0.360815
-0.246257, 0.478130, 0.172523, -0.363244
-0.246136, 0.481714, 0.175879, -0.365446
-0.245755, 0.484571, 0.178028, -0.366112
-0.245357, 0.486785, 0.178509, -0.365412
-0.244728, 0.487627, 0.177651, -0.363920
-0.244504, 0.489309, 0.177684, -0.363163
-0.245037, 0.492671, 0.179935, -0.364386
-0.243999, 0.494208, 0.184213, -0.367031
-0.242250, 0.494278, 0.188310, -0.368551
-0.240166, 0.493736, 0.192033, -0.369212
-0.238022, 0.492745, 0.195003, -0.368843
-0.236334, 0.491961, 0.196737, -0.367141
-0.235427, 0.492216, 0.197626, -0.364922
-0.235167, 0.493766, 0.199507, -0.362917
-0.234337, 0.494302, 0.201087, -0.360032
-0.233742, 0.495443, 0.203404, -0.357819
-0.233581, 0.497712, 0.206451, -0.356098
-0.233669, 0.500232, 0.209102, -0.354097
-0.234265, 0.503436, 0.210893, -0.351718
-0.234867, 0.506387, 0.211771, -0.348326
-0.235004, 0.508159, 0.211440, -0.343990
-0.234724, 0.509416, 0.211702, -0.339859
-0.233617, 0.509718, 0.212438, -0.336070
-0.233075, 0.511524, 0.213940, -0.333404
-0.233451, 0.515468, 0.215126, -0.331713
-0.234082, 0.520143, 0.215596, -0.329922
-0.234008, 0.523136, 0.215084, -0.327323
-0.232600, 0.523217, 0.213343, -0.323139
-0.230639, 0.522705, 0.211400, -0.318902
-0.229470, 0.524391, 0.210473, -0.316768
-0.229359, 0.528330, 0.210584, -0.316593
-0.229246, 0.532456, 0.210856, -0.316372
-0.228488, 0.535115, 0.210854, -0.315455
-0.226381, 0.535165, 0.210238, -0.313642
-0.224139, 0.534659, 0.209965, -0.311531
-0.223165, 0.536947, 0.210781, -0.311478
-0.222772, 0.540047, 0.211398, -0.311355
-0.222233, 0.542205, 0.211629, -0.310408
-0.221138, 0.542633, 0.210546, -0.307806
-0.220130, 0.542335, 0.209307, -0.304762
-0.219617, 0.543502, 0.209674, -0.302915
-0.219574, 0.545703, 0.210769, -0.302014
-0.218993, 0.547151, 0.211780, -0.301248
-0.217697, 0.547305, 0.212412, -0.299240
-0.216342, 0.547503, 0.212918, -0.296989
-0.215541, 0.548989, 0.213984, -0.295472
-0.214946, 0.551372, 0.215044, -0.294443
-0.213599, 0.552473, 0.215533, -0.292599
-0.212006, 0.552402, 0.215746, -0.289955
-0.210677, 0.552757, 0.216898, -0.288088
-0.209562, 0.553618, 0.218692, -0.287227
-0.208505, 0.554702, 0.220540, -0.286066
-0.206983, 0.555153, 0.221888, -0.284568
-0.204900, 0.554250, 0.222435, -0.281860
-0.202602, 0.552739, 0.221849, -0.278580
-0.201531, 0.553842, 0.221588, -0.276178
-0.201188, 0.556210, 0.221973, -0.274092
-0.200388, 0.557798, 0.223091, -0.272239
-0.198572, 0.557792, 0.224291, -0.269876
-0.197155, 0.558482, 0.226509, -0.268082
-0.196767, 0.560445, 0.228560, -0.266220
-0.196947, 0.562955, 0.229718, -0.263886
-0.197192, 0.565643, 0.230989, -0.261383
-0.196772, 0.567092, 0.232334, -0.258730
-0.195526, 0.567715, 0.234594, -0.257048
-0.194406, 0.568772, 0.237374, -0.256159
-0.193083, 0.569138, 0.239037, -0.254632
-0.192216, 0.570170, 0.239500, -0.253229
-0.191538, 0.571368, 0.238656, -0.250917
-0.190710, 0.572231, 0.237063, -0.248335
-0.189578, 0.572823, 0.236307, -0.246488
-0.188633, 0.574581, 0.236955, -0.246569
-0.187437, 0.575450, 0.237342, -0.246458
-0.185744, 0.574876, 0.236301, -0.244383
-0.184579, 0.575349, 0.235768, -0.242763
-0.184268, 0.577428, 0.235853, -0.241894
-0.183538, 0.578731, 0.236334, -0.240458
-0.181964, 0.578919, 0.237435, -0.238880
-0.180544, 0.579154, 0.238592, -0.237069
-0.180144, 0.581058, 0.239323, -0.235356
-0.179855, 0.582835, 0.238859, -0.232481
-0.179474, 0.584181, 0.238456, -0.229416
-0.177965, 0.583965, 0.237637, -0.225759
-0.176785, 0.585350, 0.239280, -0.224942
-0.175138, 0.585779, 0.240933, -0.224012
-0.173322, 0.585131, 0.241195, -0.221322
-0.171766, 0.584689, 0.240190, -0.217756
-0.171559, 0.586530, 0.240227, -0.215582
-0.171104, 0.588010, 0.240193, -0.213360
-0.169975, 0.587941, 0.240282, -0.210737
-0.167521, 0.586180, 0.241424, -0.208443
-0.166168, 0.586997, 0.244376, -0.208765
-0.165914, 0.589753, 0.247421, -0.209455
-0.165152, 0.590319, 0.247161, -0.206972
-0.163972, 0.589842, 0.245676, -0.204231
-0.163246, 0.591076, 0.245518, -0.205234
-0.162508, 0.592929, 0.247112, -0.206854
-0.161038, 0.593010, 0.247615, -0.205973
-0.159075, 0.591700, 0.246623, -0.203134
-0.158048, 0.591900, 0.245985, -0.200325
-0.158128, 0.594439, 0.247386, -0.199197
-0.158243, 0.596531, 0.249986, -0.198410
-0.156744, 0.595642, 0.252117, -0.196248
-0.154436, 0.593244, 0.254259, -0.193219
-0.153957, 0.594896, 0.258644, -0.193187
-0.153456, 0.596784, 0.262402, -0.192681
-0.151825, 0.596795, 0.263124, -0.188965
-0.149875, 0.596006, 0.263125, -0.184204
-0.148711, 0.596961, 0.264446, -0.182032
-0.148183, 0.598913, 0.267526, -0.182090
-0.146703, 0.599156, 0.270573, -0.182198
-0.145467, 0.598961, 0.272415, -0.182395
-0.144768, 0.600225, 0.273817, -0.182398
-0.145200, 0.603666, 0.275783, -0.182971
-0.144980, 0.606025, 0.276438, -0.181783
-0.144113, 0.607293, 0.276723, -0.180263
-0.143505, 0.609059, 0.277942, -0.179737
-0.142821, 0.610709, 0.280655, -0.180463
-0.141850, 0.610758, 0.281882, -0.179958
-0.141206, 0.610736, 0.283370, -0.179945
-0.140274, 0.610216, 0.284279, -0.179799
-0.139117, 0.608642, 0.284434, -0.178344
-0.138172, 0.607748, 0.284930, -0.176771
-0.137081, 0.607720, 0.286768, -0.176200
-0.136261, 0.608662, 0.289023, -0.175972
-0.135156, 0.608432, 0.289169, -0.172954
-0.134154, 0.607571, 0.287844, -0.168752
-0.134254, 0.608372, 0.288698, -0.166958
-0.135081, 0.610061, 0.291504, -0.167517
-0.135232, 0.610504, 0.293488, -0.167282
-0.134371, 0.609865, 0.293885, -0.164912
-0.133871, 0.610387, 0.295129, -0.163042
-0.133518, 0.612114, 0.296724, -0.162760
-0.132620, 0.613372, 0.297197, -0.161156
-0.131350, 0.613966, 0.296391, -0.158874
-0.129771, 0.614435, 0.296301, -0.157092
-0.128479, 0.615214, 0.297925, -0.156644
-0.127762, 0.615644, 0.299257, -0.156093
-0.126638, 0.615155, 0.299893, -0.154974
-0.125746, 0.614680, 0.300515, -0.154219
-0.125080, 0.615605, 0.303252, -0.155028
-0.124507, 0.616960, 0.306835, -0.156319
-0.123184, 0.616466, 0.307891, -0.158508
-0.123753, 0.619966, 0.312697, -0.163493
-0.124899, 0.625215, 0.318648, -0.168819
-0.122340, 0.623562, 0.317429, -0.165846
-0.122505, 0.628564, 0.321992, -0.169644
-0.119472, 0.627101, 0.320177, -0.166939
-0.115231, 0.622155, 0.315116, -0.160361
-0.113391, 0.620358, 0.313967, -0.157405
-0.114981, 0.622965, 0.318096, -0.159855
-0.115514, 0.623420, 0.322882, -0.162526
-0.113534, 0.619735, 0.325402, -0.162851
-0.110857, 0.614195, 0.325606, -0.160806
-0.109679, 0.610531, 0.325311, -0.158158
-0.111494, 0.611262, 0.327284, -0.157516
-0.112895, 0.612480, 0.329705, -0.156945
-0.112310, 0.612834, 0.332537, -0.156090
-0.110530, 0.611762, 0.334344, -0.154887
-0.108455, 0.609657, 0.334434, -0.153315
-0.107448, 0.608427, 0.334862, -0.152897
-0.108724, 0.609868, 0.336474, -0.154503
-0.110764, 0.612097, 0.338502, -0.157019
-0.112039, 0.613876, 0.339682, -0.158334
-0.111511, 0.614289, 0.340109, -0.157837
-0.110387, 0.614552, 0.340874, -0.157093
-0.109680, 0.615684, 0.342898, -0.157547
-0.109946, 0.617407, 0.345803, -0.158761
-0.109908, 0.618221, 0.347382, -0.159442
-0.110741, 0.618669, 0.348125, -0.159764
-0.111738, 0.618899, 0.349156, -0.160553
-0.112157, 0.618872, 0.350617, -0.161518
-0.112565, 0.619549, 0.353374, -0.163730
-0.112470, 0.619665, 0.354746, -0.164869
-0.111635, 0.618933, 0.354565, -0.164077
-0.111200, 0.619016, 0.354512, -0.163353
-0.111599, 0.620061, 0.354129, -0.162620
-0.111819, 0.620738, 0.353035, -0.162539
-0.111661, 0.621272, 0.352055, -0.162081
-0.110929, 0.621696, 0.352187, -0.162334
-0.110212, 0.622143, 0.352790, -0.162592
-0.109217, 0.622367, 0.353959, -0.163026
-0.108227, 0.622410, 0.355011, -0.162834
-0.107408, 0.622688, 0.356234, -0.162994
-0.107290, 0.623283, 0.357629, -0.163149
-0.107146, 0.623960, 0.358968, -0.163218
-0.106760, 0.624667, 0.360082, -0.163248
-0.105869, 0.624684, 0.360127, -0.161657
-0.104801, 0.624314, 0.360054, -0.159990
-0.104717, 0.624855, 0.360778, -0.159044
-0.105416, 0.626359, 0.363220, -0.159778
-0.105541, 0.626992, 0.364316, -0.160157
-0.104529, 0.626300, 0.363879, -0.159126
-0.103338, 0.625706, 0.364046, -0.158635
-0.103199, 0.626316, 0.365281, -0.159233
-0.102886, 0.626798, 0.365899, -0.159433
-0.102336, 0.626881, 0.365475, -0.158842
-0.101853, 0.626847, 0.364446, -0.157406
-0.101282, 0.626898, 0.363735, -0.156097
-0.100716, 0.626540, 0.362743, -0.158650
-0.102511, 0.630556, 0.367556, -0.165591
-0.103695, 0.634026, 0.372176, -0.170653
-0.101494, 0.632883, 0.371558, -0.169541
-0.099727, 0.631719, 0.370079, -0.166763
-0.101937, 0.635935, 0.373134, -0.168755
-0.102152, 0.637655, 0.374543, -0.168446
-0.099724, 0.635905, 0.373876, -0.165166
-0.096972, 0.633218, 0.373645, -0.161818
-0.096107, 0.632404, 0.377557, -0.162084
-0.097382, 0.633768, 0.383536, -0.165707
-0.099346, 0.635169, 0.388764, -0.169029
-0.099955, 0.634557, 0.390245, -0.169349
-0.098993, 0.632233, 0.388578, -0.166956
-0.097664, 0.629630, 0.385200, -0.163242
-0.098033, 0.629409, 0.384641, -0.162322
-0.099181, 0.630795, 0.386636, -0.164271
-0.099758, 0.631677, 0.388569, -0.166400
-0.099001, 0.630886, 0.388586, -0.167351
-0.097353, 0.628235, 0.386772, -0.167145
-0.097784, 0.627420, 0.385851, -0.167373
-0.100146, 0.629220, 0.387357, -0.169220
-0.102328, 0.631265, 0.389191, -0.170354
-0.102008, 0.630844, 0.389694, -0.169873
-0.101246, 0.629978, 0.389584, -0.167899
-0.101803, 0.630682, 0.390672, -0.167054
-0.103862, 0.632855, 0.392403, -0.166998
-0.105295, 0.634095, 0.392936, -0.165527
-0.105328, 0.633909, 0.391800, -0.163038
-0.104809, 0.633420, 0.391088, -0.162440
-0.103886, 0.633539, 0.392143, -0.164059
-0.101894, 0.633889, 0.394745, -0.166445
-0.100013, 0.634427, 0.397294, -0.168725
-0.097830, 0.634148, 0.397716, -0.169950
-0.096386, 0.633920, 0.396625, -0.169402
-0.096383, 0.634590, 0.395714, -0.168399
-0.096899, 0.636013, 0.395371, -0.167458
-0.097711, 0.638036, 0.396448, -0.167388
-0.097510, 0.639403, 0.398361, -0.167190
-0.096237, 0.639413, 0.400191, -0.166114
-0.094994, 0.639068, 0.402610, -0.165756
-0.094294, 0.639070, 0.405904, -0.166443
-0.094964, 0.639916, 0.409399, -0.167760
-0.096188, 0.641022, 0.412402, -0.168714
-0.096813, 0.641121, 0.413410, -0.167983
-0.096855, 0.640396, 0.413180, -0.165843
-0.097513, 0.639949, 0.413070, -0.164030
-0.098706, 0.640273, 0.414228, -0.164186
-0.099689, 0.640530, 0.416040, -0.165296
-0.099875, 0.639872, 0.416259, -0.165479
-0.099517, 0.638443, 0.415124, -0.164587
-0.099633, 0.637418, 0.414297, -0.164113
-0.100621, 0.637538, 0.414190, -0.164253
-0.101497, 0.637884, 0.414233, -0.164552
-0.101443, 0.637976, 0.414667, -0.164803
-0.100830, 0.637917, 0.415460, -0.164580
-0.100181, 0.637879, 0.416447, -0.164423
-0.099333, 0.637791, 0.417260, -0.164468
-0.099430, 0.638607, 0.418361, -0.165658
-0.099671, 0.639702, 0.419630, -0.166843
-0.099922, 0.640710, 0.420914, -0.167325
-0.099845, 0.641018, 0.421554, -0.166598
-0.099029, 0.640971, 0.421915, -0.166542
-0.098540, 0.641976, 0.424108, -0.167585
-0.098566, 0.643223, 0.426335, -0.168649
-0.098242, 0.643663, 0.427107, -0.168313
-0.098031, 0.643624, 0.426717, -0.167216
-0.098978, 0.644137, 0.426187, -0.166249
-0.100858, 0.645593, 0.426987, -0.167117
-0.101589, 0.646147, 0.427526, -0.167688
-0.101168, 0.645988, 0.427603, -0.167253
-0.100173, 0.645545, 0.427817, -0.167027
-0.099093, 0.644950, 0.427057, -0.166114
-0.098860, 0.644885, 0.427062, -0.166274
-0.099601, 0.645206, 0.426854, -0.166493
-0.100522, 0.645429, 0.426032, -0.166534
-0.101415, 0.645643, 0.425719, -0.166528
-0.101499, 0.645285, 0.425240, -0.165825
-0.101383, 0.645163, 0.425014, -0.167723
-0.102351, 0.647345, 0.428051, -0.170991
-0.102735, 0.649514, 0.431549, -0.173173
-0.102202, 0.650156, 0.433363, -0.172386
-0.102301, 0.650239, 0.434093, -0.170391
-0.103768, 0.650557, 0.435358, -0.169331
-0.106495, 0.651397, 0.437422, -0.170025
-0.108122, 0.650854, 0.439619, -0.171268
-0.107918, 0.648877, 0.441221, -0.171353
-0.107991, 0.647700, 0.443505, -0.172073
-0.107895, 0.646791, 0.445169, -0.172173
-0.107333, 0.645337, 0.445551, -0.170948
-0.107476, 0.643931, 0.444914, -0.169352
-0.108888, 0.643086, 0.444067, -0.168049
-0.111159, 0.643064, 0.444306, -0.168462
-0.113120, 0.643020, 0.445443, -0.169173
-0.114184, 0.642562, 0.446974, -0.169640
-0.114097, 0.641645, 0.448347, -0.169779
-0.114435, 0.641203, 0.450038, -0.170096
-0.115217, 0.641386, 0.451362, -0.170438
-0.116888, 0.642414, 0.452371, -0.170813
-0.118142, 0.643236, 0.452283, -0.170702
-0.118023, 0.642785, 0.450654, -0.169326
-0.117116, 0.641944, 0.449190, -0.168408
-0.116376, 0.641669, 0.449127, -0.169934
-0.116065, 0.642564, 0.451159, -0.172588
-0.115693, 0.643948, 0.453126, -0.176925
-0.114038, 0.643823, 0.454024, -0.178393
-0.113028, 0.643724, 0.454193, -0.178182
-0.113455, 0.644380, 0.454835, -0.177348
-0.115243, 0.645671, 0.456027, -0.176513
-0.116364, 0.646182, 0.457144, -0.175503
-0.116369, 0.645162, 0.458756, -0.174906
-0.116353, 0.644100, 0.460918, -0.175369
-0.117812, 0.644478, 0.463799, -0.177113
-0.119076, 0.644358, 0.464995, -0.177238
-0.119421, 0.643755, 0.464207, -0.175770
-0.119409, 0.642890, 0.461411, -0.172823
-0.119746, 0.642856, 0.459575, -0.171256
-0.121416, 0.644227, 0.459986, -0.172473
-0.121852, 0.644315, 0.460122, -0.173403
-0.121389, 0.643380, 0.459622, -0.173153
-0.121385, 0.642917, 0.460105, -0.173533
-0.122318, 0.643732, 0.461972, -0.175063
-0.122851, 0.644327, 0.463093, -0.175195
-0.122935, 0.644564, 0.463192, -0.173685
-0.122901, 0.644450, 0.462559, -0.171058
-0.123204, 0.644462, 0.462849, -0.169926
-0.123923, 0.644619, 0.463819, -0.170231
-0.124545, 0.645062, 0.466052, -0.171984
-0.124330, 0.644744, 0.467716, -0.172764
-0.123197, 0.643853, 0.468542, -0.172572
-0.122651, 0.643617, 0.469744, -0.172555
-0.123295, 0.644595, 0.471267, -0.173328
-0.123269, 0.644940, 0.471432, -0.172802
-0.123700, 0.645176, 0.471471, -0.172498
-0.123864, 0.644794, 0.471286, -0.171833
-0.124424, 0.644682, 0.471490, -0.171698
-0.125429, 0.645086, 0.472359, -0.172755
-0.126309, 0.646037, 0.474259, -0.174342
-0.127175, 0.647353, 0.475782, -0.175253
-0.126828, 0.647653, 0.475960, -0.174646
-0.125902, 0.647372, 0.474866, -0.173506
-0.125932, 0.647887, 0.474623, -0.173436
-0.126670, 0.649136, 0.475255, -0.174317
-0.126955, 0.650068, 0.476346, -0.175053
-0.125917, 0.649749, 0.477872, -0.175613
-0.124200, 0.648778, 0.479500, -0.175987
-0.123459, 0.648266, 0.480590, -0.175804
-0.124589, 0.648781, 0.481632, -0.175798
-0.126296, 0.649734, 0.482179, -0.175549
-0.126975, 0.649748, 0.481307, -0.173916
-0.127475, 0.649574, 0.480513, -0.173020
-0.128421, 0.649657, 0.480410, -0.172953
-0.129604, 0.650384, 0.481553, -0.174865
-0.129379, 0.650351, 0.482537, -0.176189
-0.128488, 0.649538, 0.482568, -0.176355
-0.128408, 0.649170, 0.482514, -0.176574
-0.129387, 0.649451, 0.481939, -0.176385
-0.130999, 0.650088, 0.482083, -0.176652
-0.131844, 0.650258, 0.482664, -0.176624
-0.131325, 0.649662, 0.482974, -0.175230
-0.131150, 0.649571, 0.484495, -0.174899
-0.131856, 0.650084, 0.486510, -0.175371
-0.132530, 0.650483, 0.487409, -0.175530
-0.132827, 0.649933, 0.486580, -0.174657
-0.133751, 0.649678, 0.485556, -0.174222
-0.134978, 0.650129, 0.485144, -0.174355
-0.135430, 0.650267, 0.484874, -0.175522
-0.135745, 0.651892, 0.487041, -0.177909
-0.135499, 0.652713, 0.488010, -0.178317
-0.135714, 0.652851, 0.487774, -0.177294
-0.136618, 0.652950, 0.487339, -0.176282
-0.138104, 0.653345, 0.487543, -0.176679
-0.140368, 0.654025, 0.488309, -0.178080
-0.141489, 0.654042, 0.488738, -0.178769
-0.140504, 0.652824, 0.488468, -0.177785
-0.138938, 0.652161, 0.489324, -0.177406
-0.138556, 0.652572, 0.491553, -0.178401
-0.139046, 0.653114, 0.493031, -0.179547
-0.138889, 0.651374, 0.492104, -0.182704
-0.145827, 0.657927, 0.498650, -0.193466
-0.149668, 0.662391, 0.502670, -0.199640
-0.145984, 0.659643, 0.500853, -0.197283
-0.144523, 0.659763, 0.503351, -0.197926
-0.145868, 0.661978, 0.508153, -0.200432
-0.145437, 0.660637, 0.510792, -0.200601
-0.143525, 0.656220, 0.511786, -0.198528
