epoch,batch,loss,duration
3, 1, 0.622490, 2.291001
3, 2, 0.612192, 1.940757
3, 3, 0.602521, 1.707323
3, 4, 0.742813, 4.274304
3, 5, 0.550737, 1.736975
3, 6, 0.585135, 2.007024
3, 7, 0.560293, 1.912359
3, 8, 0.598039, 1.440133
3, 9, 0.649161, 2.664810
3, 10, 0.553080, 1.430695
3, 11, 0.588418, 2.896611
3, 12, 0.627400, 3.504680
3, 13, 0.607278, 2.869970
3, 14, 0.601371, 2.445457
3, 15, 0.647848, 3.022763
3, 16, 0.626246, 2.796143
3, 17, 0.590766, 4.698843
3, 18, 0.538603, 2.063637
3, 19, 0.616687, 1.271421
3, 20, 0.605534, 2.154961
3, 21, 0.612516, 3.836608
3, 22, 0.566144, 2.402096
3, 23, 0.598648, 2.667601
3, 24, 0.596900, 3.163480
3, 25, 0.545779, 1.562003
3, 26, 0.575737, 1.352889
3, 27, 0.581902, 2.954992
3, 28, 0.586043, 3.092829
3, 29, 0.575770, 2.781849
3, 30, 0.467416, 1.008994
3, 31, 0.558142, 2.463525
3, 32, 0.586289, 3.225553
3, 33, 0.586005, 4.038349
3, 34, 0.585185, 2.801808
3, 35, 0.577092, 1.866033
3, 36, 0.565078, 2.481357
3, 37, 0.563930, 1.258319
3, 38, 0.620508, 2.828825
3, 39, 0.607651, 3.588386
3, 40, 0.563835, 2.427807
3, 41, 0.578582, 2.468357
3, 42, 0.567755, 2.631731
3, 43, 0.508717, 1.119347
3, 44, 0.585885, 2.113915
3, 45, 0.584343, 3.512858
3, 46, 0.565116, 3.043234
3, 47, 0.568212, 2.466583
3, 48, 0.570820, 3.861219
3, 49, 0.537236, 1.427431
3, 50, 0.562312, 4.613244
3, 51, 0.557989, 2.682984
3, 52, 0.575308, 2.002470
3, 53, 0.553781, 2.535287
3, 54, 0.533272, 1.495882
3, 55, 0.516047, 1.548520
3, 56, 0.538125, 2.458623
3, 57, 0.521743, 1.321749
3, 58, 0.553038, 2.806435
3, 59, 0.547380, 1.596851
3, 60, 0.562713, 4.827366
3, 61, 0.530785, 1.296951
3, 62, 0.513033, 1.381936
3, 63, 0.494975, 0.867248
3, 64, 0.573588, 5.095115
3, 65, 0.558170, 5.433139
3, 66, 0.545202, 1.849334
3, 67, 0.579229, 4.137123
3, 68, 0.556390, 2.073655
3, 69, 0.520145, 1.283729
3, 70, 0.570597, 2.362555
3, 71, 0.594071, 2.963738
3, 72, 0.585271, 2.980547
3, 73, 0.556477, 1.817509
3, 74, 0.442023, 0.871143
3, 75, 0.531301, 3.188752
3, 76, 0.533643, 1.987152
3, 77, 0.579720, 2.790900
3, 78, 0.548701, 1.482927
3, 79, 0.573829, 2.356783
3, 80, 0.521765, 2.078126
4, 1, 0.551939, 3.051219
4, 2, 0.544200, 1.809827
4, 3, 0.556359, 3.240556
4, 4, 0.518707, 1.264357
4, 5, 0.602934, 3.705237
4, 6, 0.524354, 2.821832
4, 7, 0.582078, 3.204148
4, 8, 0.596568, 2.912918
4, 9, 0.540925, 2.547780
4, 10, 0.563629, 2.994372
4, 11, 0.435912, 0.871213
4, 12, 0.543192, 2.707261
4, 13, 0.567136, 1.925651
4, 14, 0.537834, 2.288855
4, 15, 0.557277, 4.047414
4, 16, 0.582823, 3.512792
4, 17, 0.554505, 2.454130
4, 18, 0.551305, 2.657273
4, 19, 0.523453, 1.988684
4, 20, 0.513229, 1.365894
4, 21, 0.531693, 1.809570
4, 22, 0.515474, 1.447242
4, 23, 0.549844, 3.859133
4, 24, 0.580441, 2.771785
4, 25, 0.547260, 2.002396
4, 26, 0.567254, 2.947922
4, 27, 0.570330, 3.459469
4, 28, 0.554389, 1.427805
4, 29, 0.543305, 2.897957
4, 30, 0.483722, 1.573481
4, 31, 0.547714, 6.103577
4, 32, 0.540075, 2.851121
4, 33, 0.564791, 2.114863
4, 34, 0.541417, 2.813086
4, 35, 0.525536, 1.899869
4, 36, 0.558870, 5.076623
4, 37, 0.502023, 2.107424
4, 38, 0.552898, 4.397688
4, 39, 0.404264, 1.026238
4, 40, 0.574557, 2.351707
4, 41, 0.544767, 4.580113
4, 42, 0.571266, 2.827678
4, 43, 0.479412, 1.490354
4, 44, 0.495937, 1.278237
4, 45, 0.562495, 2.363587
4, 46, 0.541116, 2.957049
4, 47, 0.520262, 2.458103
4, 48, 0.566889, 2.859134
4, 49, 0.487031, 1.483141
4, 50, 0.492533, 1.667319
4, 51, 0.528767, 1.818158
4, 52, 0.532508, 1.255260
4, 53, 0.578137, 3.842843
4, 54, 0.555722, 4.722185
4, 55, 0.526721, 3.179809
4, 56, 0.510111, 2.463098
4, 57, 0.490271, 1.372019
4, 58, 0.559094, 2.462017
4, 59, 0.522518, 2.669359
4, 60, 0.488414, 1.311712
4, 61, 0.539325, 2.554638
4, 62, 0.446564, 1.286794
4, 63, 0.580960, 3.246541
4, 64, 0.540281, 1.478143
4, 65, 0.539491, 2.453993
4, 66, 0.619378, 3.766846
4, 67, 0.541659, 2.154197
4, 68, 0.551571, 2.085101
4, 69, 0.434751, 0.857121
4, 70, 0.489163, 1.439842
4, 71, 0.596105, 2.668285
4, 72, 0.555945, 2.008174
4, 73, 0.510731, 1.273817
4, 74, 0.574935, 4.121242
4, 75, 0.546046, 1.590888
4, 76, 0.492557, 1.570686
4, 77, 0.582481, 3.181731
4, 78, 0.488844, 2.044797
4, 79, 0.522349, 2.293425
4, 80, 0.572209, 2.973887
5, 1, 0.517002, 1.441423
5, 2, 0.533592, 1.487022
5, 3, 0.529208, 2.299234
5, 4, 0.552376, 2.455714
5, 5, 0.567123, 3.783801
5, 6, 0.544349, 2.880755
5, 7, 0.522752, 2.478101
5, 8, 0.570404, 2.805931
5, 9, 0.581015, 3.796743
5, 10, 0.548094, 2.403455
5, 11, 0.546784, 4.189653
5, 12, 0.563094, 1.385475
5, 13, 0.527199, 1.265690
5, 14, 0.545442, 1.269409
5, 15, 0.570215, 2.989508
5, 16, 0.513103, 2.003015
5, 17, 0.486135, 1.427226
5, 18, 0.479280, 1.485590
5, 19, 0.555328, 1.933631
5, 20, 0.571559, 3.155928
5, 21, 0.507532, 2.473106
5, 22, 0.555585, 3.038636
5, 23, 0.535133, 2.005473
5, 24, 0.554597, 3.517879
5, 25, 0.573831, 4.413389
5, 26, 0.532697, 2.444924
5, 27, 0.521041, 1.819708
5, 28, 0.401822, 0.872998
5, 29, 0.484751, 1.486673
5, 30, 0.603669, 2.846514
5, 31, 0.503471, 1.362691
5, 32, 0.590521, 3.838257
5, 33, 0.455462, 0.863646
5, 34, 0.560845, 2.122801
5, 35, 0.542795, 2.722732
5, 36, 0.515724, 3.286167
5, 37, 0.480801, 1.802247
5, 38, 0.552866, 2.384429
5, 39, 0.596008, 3.848684
5, 40, 0.556472, 1.432151
5, 41, 0.557636, 2.806503
5, 42, 0.456907, 1.097197
5, 43, 0.526863, 1.820540
5, 44, 0.540988, 2.955835
5, 45, 0.527409, 2.156519
5, 46, 0.514852, 2.467904
5, 47, 0.528429, 2.653750
5, 48, 0.568431, 2.010270
5, 49, 0.569291, 2.651261
5, 50, 0.517754, 1.609686
5, 51, 0.560037, 5.462960
5, 52, 0.542777, 2.680802
5, 53, 0.566244, 2.349961
5, 54, 0.469090, 1.309825
5, 55, 0.572820, 5.088222
5, 56, 0.560821, 2.387233
5, 57, 0.381381, 1.007647
5, 58, 0.556593, 4.025124
5, 59, 0.516015, 2.291785
5, 60, 0.467448, 1.375428
5, 61, 0.526517, 2.456192
5, 62, 0.485823, 1.660287
5, 63, 0.544251, 2.997377
5, 64, 0.468960, 2.049431
5, 65, 0.545458, 3.217918
5, 66, 0.539968, 2.609801
5, 67, 0.574702, 2.962801
5, 68, 0.544865, 3.060199
5, 69, 0.510201, 2.181548
5, 70, 0.540328, 4.685863
5, 71, 0.556626, 4.723302
5, 72, 0.522176, 1.787560
5, 73, 0.568190, 2.767395
5, 74, 0.550958, 2.467333
5, 75, 0.465400, 1.260087
5, 76, 0.572362, 4.133315
5, 77, 0.474882, 1.546524
5, 78, 0.557398, 2.850713
5, 79, 0.549353, 2.922953
5, 80, 0.509553, 2.552614
6, 1, 0.515670, 2.465211
6, 2, 0.534681, 2.626191
6, 3, 0.541986, 2.814562
6, 4, 0.498638, 2.078007
6, 5, 0.476645, 1.494637
6, 6, 0.559394, 2.816424
6, 7, 0.548949, 2.447500
6, 8, 0.542333, 2.668438
6, 9, 0.514057, 1.776312
6, 10, 0.503823, 2.475198
6, 11, 0.513406, 1.488228
6, 12, 0.539977, 2.454645
6, 13, 0.560064, 5.652856
6, 14, 0.534744, 2.025787
6, 15, 0.514308, 2.651732
6, 16, 0.509259, 1.432621
6, 17, 0.561761, 3.848658
6, 18, 0.543450, 5.416764
6, 19, 0.511826, 2.299910
6, 20, 0.543637, 2.801657
6, 21, 0.498984, 1.262347
6, 22, 0.510761, 2.576550
6, 23, 0.523636, 2.848604
6, 24, 0.553451, 2.935775
6, 25, 0.572862, 2.360201
6, 26, 0.494587, 1.273815
6, 27, 0.537864, 4.395043
6, 28, 0.539140, 3.878378
6, 29, 0.482704, 1.554917
6, 30, 0.570715, 3.501367
6, 31, 0.555930, 4.035142
6, 32, 0.552031, 2.857016
6, 33, 0.525249, 2.451377
6, 34, 0.532974, 2.894546
6, 35, 0.524304, 2.025638
6, 36, 0.463042, 1.718224
6, 37, 0.559684, 5.242149
6, 38, 0.546050, 1.431690
6, 39, 0.536313, 3.050158
6, 40, 0.544421, 3.240183
6, 41, 0.530212, 2.950901
6, 42, 0.512979, 2.462833
6, 43, 0.494344, 1.354435
6, 44, 0.469177, 1.579500
6, 45, 0.453150, 1.113622
6, 46, 0.385693, 0.865897
6, 47, 0.537370, 4.560550
6, 48, 0.570720, 2.783983
6, 49, 0.473175, 2.052920
6, 50, 0.574126, 2.962313
6, 51, 0.466206, 1.366932
6, 52, 0.492868, 1.662316
6, 53, 0.528936, 1.261441
6, 54, 0.362903, 1.019103
6, 55, 0.584499, 2.354280
6, 56, 0.567230, 2.989544
6, 57, 0.570812, 2.664991
6, 58, 0.517681, 2.277322
6, 59, 0.548030, 3.019790
6, 60, 0.510897, 1.908420
6, 61, 0.577882, 2.851940
6, 62, 0.559314, 3.150824
6, 63, 0.509479, 1.605938
6, 64, 0.540748, 3.513746
6, 65, 0.515729, 2.008364
6, 66, 0.547059, 1.941768
6, 67, 0.547988, 2.127883
6, 68, 0.615743, 3.925456
6, 69, 0.590999, 4.063169
6, 70, 0.523738, 1.965830
6, 71, 0.479738, 1.439163
6, 72, 0.480992, 1.272913
6, 73, 0.449858, 0.868731
6, 74, 0.531492, 2.457702
6, 75, 0.507415, 3.181244
6, 76, 0.456225, 1.377904
6, 77, 0.534119, 2.165671
6, 78, 0.550142, 2.003317
6, 79, 0.552674, 2.089451
6, 80, 0.573289, 4.116753
7, 1, 0.549248, 2.595333
7, 2, 0.466697, 1.568163
7, 3, 0.512055, 1.907281
7, 4, 0.537017, 2.969429
7, 5, 0.522293, 1.809759
7, 6, 0.547158, 5.419287
7, 7, 0.556471, 2.882778
7, 8, 0.549477, 2.121485
7, 9, 0.537797, 2.452491
7, 10, 0.524934, 2.014469
7, 11, 0.559290, 2.788669
7, 12, 0.574924, 3.831839
7, 13, 0.567638, 3.186866
7, 14, 0.589298, 3.941793
7, 15, 0.515370, 3.001588
7, 16, 0.556681, 4.695557
7, 17, 0.556031, 4.044315
7, 18, 0.528097, 2.158594
7, 19, 0.476580, 1.490988
7, 20, 0.570695, 2.366665
7, 21, 0.582502, 2.864704
7, 22, 0.516699, 1.263300
7, 23, 0.543106, 3.276819
7, 24, 0.558161, 3.820608
7, 25, 0.527613, 1.770950
7, 26, 0.509104, 3.209423
7, 27, 0.514326, 1.489643
7, 28, 0.552810, 2.777871
7, 29, 0.538068, 2.841700
7, 30, 0.506758, 2.546604
7, 31, 0.471770, 1.553594
7, 32, 0.438482, 1.100642
7, 33, 0.546178, 2.799446
7, 34, 0.530471, 2.888481
7, 35, 0.462635, 1.375599
7, 36, 0.505356, 2.282286
7, 37, 0.464863, 2.056969
7, 38, 0.514583, 2.666864
7, 39, 0.438506, 0.929441
7, 40, 0.524753, 2.543798
7, 41, 0.501735, 1.434131
7, 42, 0.507190, 1.583104
7, 43, 0.483847, 1.667451
7, 44, 0.455345, 1.269264
7, 45, 0.507349, 2.447238
7, 46, 0.538487, 3.512373
7, 47, 0.380998, 0.851876
7, 48, 0.495054, 2.084151
7, 49, 0.534249, 3.054230
7, 50, 0.562078, 2.960784
7, 51, 0.367999, 1.062494
7, 52, 0.553968, 2.358730
7, 53, 0.562919, 5.120974
7, 54, 0.463868, 1.494706
7, 55, 0.521779, 1.825970
7, 56, 0.542669, 2.088022
7, 57, 0.520806, 2.464203
7, 58, 0.534301, 3.852846
7, 59, 0.479722, 1.263838
7, 60, 0.496328, 1.362832
7, 61, 0.533767, 4.588669
7, 62, 0.580454, 2.962282
7, 63, 0.569870, 4.111087
7, 64, 0.522869, 1.258846
7, 65, 0.473948, 1.433694
7, 66, 0.538951, 1.937474
7, 67, 0.460588, 1.315319
7, 68, 0.551339, 1.427784
7, 69, 0.547953, 3.017142
7, 70, 0.517705, 2.297125
7, 71, 0.554167, 3.498899
7, 72, 0.537202, 2.655804
7, 73, 0.539666, 4.625391
7, 74, 0.503587, 2.834063
7, 75, 0.521153, 2.202775
7, 76, 0.572345, 2.773657
7, 77, 0.520061, 1.994134
7, 78, 0.508941, 2.487598
7, 79, 0.530897, 2.612156
7, 80, 0.551509, 2.941909
8, 1, 0.456867, 1.309569
8, 2, 0.474113, 1.442091
8, 3, 0.512497, 2.458132
8, 4, 0.427405, 1.104107
8, 5, 0.500911, 1.438155
8, 6, 0.523751, 2.003390
8, 7, 0.540691, 2.823701
8, 8, 0.528799, 2.897139
8, 9, 0.531274, 2.617577
8, 10, 0.510879, 2.292912
8, 11, 0.565674, 2.335868
8, 12, 0.450512, 1.396979
8, 13, 0.571048, 4.128925
8, 14, 0.538100, 5.422491
8, 15, 0.534392, 3.556689
8, 16, 0.545624, 1.425912
8, 17, 0.433486, 0.877711
8, 18, 0.542370, 2.459522
8, 19, 0.464701, 2.074644
8, 20, 0.510245, 2.780056
8, 21, 0.507901, 2.183463
8, 22, 0.536381, 2.232933
8, 23, 0.451625, 1.284910
8, 24, 0.538318, 3.866182
8, 25, 0.568245, 3.169525
8, 26, 0.511490, 1.587836
8, 27, 0.510345, 2.554585
8, 28, 0.504254, 1.481705
8, 29, 0.465405, 1.479533
8, 30, 0.512711, 2.717954
8, 31, 0.557832, 3.464843
8, 32, 0.536711, 2.637574
8, 33, 0.533937, 3.010251
8, 34, 0.553911, 2.107284
8, 35, 0.571373, 2.974151
8, 36, 0.549777, 2.368015
8, 37, 0.504560, 2.269731
8, 38, 0.478613, 1.286200
8, 39, 0.561645, 2.985183
8, 40, 0.535325, 4.562873
8, 41, 0.483845, 2.072109
8, 42, 0.520272, 2.465990
8, 43, 0.492332, 1.346853
8, 44, 0.511493, 1.831101
8, 45, 0.562370, 5.304514
8, 46, 0.447553, 1.725963
8, 47, 0.511930, 2.039616
8, 48, 0.526389, 2.962149
8, 49, 0.528791, 3.039637
8, 50, 0.508086, 1.997157
8, 51, 0.533387, 2.502758
8, 52, 0.575288, 3.060799
8, 53, 0.508773, 3.636546
8, 54, 0.496180, 1.427107
8, 55, 0.520723, 2.437121
8, 56, 0.517895, 1.836116
8, 57, 0.554631, 2.796173
8, 58, 0.540063, 1.928721
8, 59, 0.561157, 2.662293
8, 60, 0.511201, 2.640843
8, 61, 0.567352, 3.819096
8, 62, 0.518411, 1.254129
8, 63, 0.549495, 2.862218
8, 64, 0.509793, 2.004012
8, 65, 0.509506, 2.472347
8, 66, 0.554271, 4.723308
8, 67, 0.488817, 1.668815
8, 68, 0.558428, 4.038638
8, 69, 0.538883, 3.777954
8, 70, 0.545825, 2.804190
8, 71, 0.510212, 2.279905
8, 72, 0.565844, 2.778927
8, 73, 0.528510, 4.408919
8, 74, 0.541579, 3.252737
8, 75, 0.391163, 1.017166
8, 76, 0.464467, 1.749809
8, 77, 0.588056, 4.054171
8, 78, 0.467904, 1.588347
8, 79, 0.392684, 0.864812
8, 80, 0.556982, 2.942926
9, 1, 0.514915, 1.986211
9, 2, 0.544715, 3.245832
9, 3, 0.564779, 3.149168
9, 4, 0.540181, 3.030938
9, 5, 0.458600, 1.561700
9, 6, 0.491986, 1.364644
9, 7, 0.522785, 2.101135
9, 8, 0.464196, 1.626936
9, 9, 0.464160, 2.081164
9, 10, 0.517197, 1.827403
9, 11, 0.545651, 2.473714
9, 12, 0.507260, 2.278108
9, 13, 0.547621, 5.064738
9, 14, 0.512214, 2.477329
9, 15, 0.510128, 1.581270
9, 16, 0.542273, 2.654488
9, 17, 0.532647, 3.509280
9, 18, 0.426760, 0.857744
9, 19, 0.458603, 1.310078
9, 20, 0.443614, 1.484800
9, 21, 0.529584, 2.615578
9, 22, 0.545408, 2.369851
9, 23, 0.510683, 2.656573
9, 24, 0.432452, 1.288562
9, 25, 0.522880, 1.457975
9, 26, 0.475588, 1.717127
9, 27, 0.556965, 3.905446
9, 28, 0.518139, 2.452669
9, 29, 0.552754, 4.700475
9, 30, 0.547150, 2.868222
9, 31, 0.570420, 2.958450
9, 32, 0.545232, 1.421427
9, 33, 0.540765, 2.848622
9, 34, 0.533576, 3.154970
9, 35, 0.537834, 1.947511
9, 36, 0.547688, 2.941433
9, 37, 0.528419, 2.890295
9, 38, 0.465849, 1.270812
9, 39, 0.562537, 2.358054
9, 40, 0.465967, 1.258620
9, 41, 0.499721, 2.460394
9, 42, 0.552364, 2.815969
9, 43, 0.556174, 4.040261
9, 44, 0.512046, 3.208616
9, 45, 0.521949, 2.289216
9, 46, 0.570237, 2.781600
9, 47, 0.451523, 1.377960
9, 48, 0.569347, 4.122833
9, 49, 0.503039, 1.466555
9, 50, 0.491884, 1.920730
9, 51, 0.475033, 1.477906
9, 52, 0.545426, 2.124713
9, 53, 0.524145, 2.448069
9, 54, 0.539589, 4.384514
9, 55, 0.513412, 2.842305
9, 56, 0.593015, 4.051442
9, 57, 0.540947, 4.118852
9, 58, 0.515263, 1.481944
9, 59, 0.391192, 0.874237
9, 60, 0.509122, 2.000167
9, 61, 0.509139, 2.463002
9, 62, 0.485533, 2.102560
9, 63, 0.578023, 2.852327
9, 64, 0.548062, 2.788773
9, 65, 0.528246, 2.158521
9, 66, 0.566697, 3.788776
9, 67, 0.549784, 3.493583
9, 68, 0.535967, 2.091076
9, 69, 0.527984, 2.945157
9, 70, 0.538958, 2.462483
9, 71, 0.532748, 4.552745
9, 72, 0.506601, 1.447497
9, 73, 0.563459, 2.988559
9, 74, 0.501955, 2.550213
9, 75, 0.525690, 1.761310
9, 76, 0.508751, 1.908857
9, 77, 0.559763, 2.664991
9, 78, 0.373580, 1.008825
9, 79, 0.518260, 1.819695
9, 80, 0.537103, 5.728272
10, 1, 0.526501, 4.243210
10, 2, 0.475434, 1.555001
10, 3, 0.561165, 2.998076
10, 4, 0.537342, 5.400554
10, 5, 0.522511, 1.284519
10, 6, 0.502132, 2.475513
10, 7, 0.540975, 3.317902
10, 8, 0.555178, 4.154417
10, 9, 0.507305, 2.492525
10, 10, 0.551260, 4.706309
10, 11, 0.514997, 2.302295
10, 12, 0.513553, 1.770727
10, 13, 0.528100, 4.415430
10, 14, 0.465574, 1.311420
10, 15, 0.501665, 3.208778
10, 16, 0.533062, 3.010693
10, 17, 0.446957, 1.383860
10, 18, 0.539920, 2.797569
10, 19, 0.490610, 1.349339
10, 20, 0.506487, 1.907679
10, 21, 0.368991, 1.019473
10, 22, 0.369812, 0.868958
10, 23, 0.555212, 3.834821
10, 24, 0.545400, 2.622513
10, 25, 0.550306, 3.864543
10, 26, 0.558775, 3.153404
10, 27, 0.478690, 1.283401
10, 28, 0.519540, 1.833795
10, 29, 0.529392, 2.013677
10, 30, 0.464665, 2.059558
10, 31, 0.451488, 1.474565
10, 32, 0.561999, 2.134540
10, 33, 0.547028, 2.938389
10, 34, 0.572899, 2.854566
10, 35, 0.503455, 2.528786
10, 36, 0.455991, 1.706966
10, 37, 0.542832, 2.456530
10, 38, 0.560623, 2.763075
10, 39, 0.423514, 1.110965
10, 40, 0.583010, 3.566199
10, 41, 0.472152, 1.442500
10, 42, 0.478371, 1.485595
10, 43, 0.556848, 2.665022
10, 44, 0.532465, 3.030120
10, 45, 0.539615, 2.640481
10, 46, 0.578437, 4.210147
10, 47, 0.546042, 2.163134
10, 48, 0.512653, 2.295613
10, 49, 0.507386, 2.165922
10, 50, 0.505888, 2.472831
10, 51, 0.532138, 3.553488
10, 52, 0.530186, 2.968002
10, 53, 0.532015, 4.575237
10, 54, 0.526351, 2.454809
10, 55, 0.527950, 2.826789
10, 56, 0.546269, 3.233166
10, 57, 0.543056, 2.227685
10, 58, 0.508101, 2.067074
10, 59, 0.458876, 1.265068
10, 60, 0.533750, 3.834800
10, 61, 0.546951, 5.234965
10, 62, 0.509404, 2.662308
10, 63, 0.511703, 1.990499
10, 64, 0.518744, 2.453125
10, 65, 0.430468, 0.878815
10, 66, 0.496784, 1.443598
10, 67, 0.542352, 1.424570
10, 68, 0.568183, 2.359228
10, 69, 0.529574, 2.896489
10, 70, 0.536031, 2.447767
10, 71, 0.508588, 1.824001
10, 72, 0.478883, 1.671767
10, 73, 0.510704, 1.582355
10, 74, 0.514046, 2.715997
10, 75, 0.487302, 2.074518
10, 76, 0.553130, 2.807701
10, 77, 0.503287, 1.264961
10, 78, 0.498874, 1.487433
10, 79, 0.543015, 2.803317
10, 80, 0.579858, 2.962087
11, 1, 0.484148, 2.094305
11, 2, 0.490829, 1.349705
11, 3, 0.374052, 0.872241
11, 4, 0.568468, 4.538833
11, 5, 0.546075, 2.823685
11, 6, 0.461548, 1.577687
11, 7, 0.464193, 1.274508
11, 8, 0.426797, 1.105531
11, 9, 0.515095, 2.293662
11, 10, 0.533355, 2.090742
11, 11, 0.550966, 5.087702
11, 12, 0.503686, 1.283413
11, 13, 0.418235, 0.875478
11, 14, 0.525579, 2.910601
11, 15, 0.450251, 1.375439
11, 16, 0.562463, 3.100445
11, 17, 0.541161, 2.878690
11, 18, 0.503307, 3.204431
11, 19, 0.540119, 2.787599
11, 20, 0.506249, 2.646311
11, 21, 0.478636, 1.660787
