-0.066324
-0.174925
-0.153016
-0.306835
-0.121210
-0.134787
0.009648
0.094602
0.105744
0.020035
0.114032
0.068884
0.116883
0.001327
0.063270
-0.068457
-0.063369
-0.079010
-0.134423
-0.090114
0.031949
-0.091271
-0.100578
-0.221344
-0.032186
-0.024317
0.063572
-0.062375
-0.191214
0.096567
-0.022034
-0.118630
0.034531
0.150924
0.019592
-0.113882
-0.131560
0.021881
0.054761
-0.150956
-0.089804
-0.076076
0.120800
0.048988
-0.022322
0.098924
0.077763
-0.082443
0.031224
-0.060548
0.016493
-0.249612
0.034810
-0.094047
0.072914
0.048390
0.045322
0.105030
0.030213
-0.063261
-0.054106
-0.008035
0.001879
0.035040
0.076466
0.053831
0.019326
0.008148
-0.061644
0.001503
0.050851
-0.093201
-0.022351
-0.019233
0.006766
0.088678
0.244945
-0.024931
-0.149271
-0.066504
-0.048989
-0.006335
0.000239
0.017864
-0.136823
-0.049397
-0.069048
-0.079708
0.164480
0.029712
-0.013793
0.136405
-0.156627
0.051557
0.220525
-0.057734
0.142071
-0.072579
0.072240
0.073253
0.008917
-0.056783
-0.039987
0.018308
-0.030559
-0.064483
-0.100358
-0.086446
-0.152070
0.023882
-0.071728
0.120313
-0.116485
0.009625
0.173631
0.159760
-0.044376
0.016163
0.007534
0.056216
-0.065523
0.041354
-0.101701
-0.011663
-0.019307
-0.138607
-0.034147
0.066272
0.087135
-0.002547
-0.011768
0.198390
0.046864
0.011038
0.045484
0.038116
-0.044326
-0.123373
-0.636407
-0.061682
-0.000256
0.001024
-0.053038
-0.082600
-0.037418
-0.088285
-0.024092
-0.019518
0.134716
-0.040629
0.310431
-0.031277
0.094572
0.001938
0.081610
-0.056916
0.020971
0.088984
-0.028241
-0.026160
-0.059119
-0.002218
-0.057147
0.235624
-0.085681
-0.072985
-0.048937
0.067432
0.135653
-0.060665
0.023621
0.175899
0.077583
0.031575
0.102534
0.090486
0.050128
-0.064552
-0.078806
-0.048712
0.052887
-0.034574
-0.027300
-0.014873
-0.056804
-0.050075
-0.027504
-0.021524
-0.034043
-0.105431
-0.014643
-0.003992
0.003960
