5.289885, 4.778057, 2.319140, 2.277794, 2.113943, 4.343664, 5.420612, 6.309303, 0.772184, 4.662294, 3.344594, 5.212818, 1.589768, 1.419170, 1.074436, 5.059512
5.295510, 4.778917, 2.322136, 2.277196, 2.114542, 4.343281, 5.418218, 6.315420, 0.768674, 4.666759, 3.341088, 5.215164, 1.583514, 1.423212, 1.072313, 5.056719
5.300436, 4.779234, 2.324356, 2.277369, 2.115861, 4.343134, 5.416150, 6.320896, 0.764906, 4.671060, 3.338351, 5.216504, 1.577630, 1.426221, 1.070731, 5.055071
5.303967, 4.779652, 2.326279, 2.278885, 2.117746, 4.342748, 5.412996, 6.325355, 0.761171, 4.674789, 3.335988, 5.217832, 1.572316, 1.428313, 1.069095, 5.055089
5.307132, 4.779965, 2.328323, 2.280144, 2.119780, 4.341960, 5.410575, 6.329499, 0.757501, 4.678730, 3.333646, 5.219253, 1.567126, 1.430461, 1.067387, 5.055653
5.308496, 4.780215, 2.330274, 2.281446, 2.121300, 4.340845, 5.409315, 6.331822, 0.755128, 4.681363, 3.331795, 5.221003, 1.563268, 1.432098, 1.065531, 5.056942
5.309903, 4.780217, 2.332025, 2.282341, 2.122371, 4.339980, 5.408473, 6.333903, 0.752980, 4.683857, 3.330200, 5.222575, 1.559488, 1.433620, 1.063924, 5.057868
5.310290, 4.780176, 2.333142, 2.284754, 2.124539, 4.338970, 5.406497, 6.335351, 0.750088, 4.686162, 3.329031, 5.223636, 1.555959, 1.433931, 1.062567, 5.060580
5.309655, 4.780053, 2.333585, 2.288446, 2.127558, 4.337763, 5.403657, 6.336487, 0.746710, 4.688363, 3.328173, 5.223777, 1.552571, 1.433227, 1.061409, 5.064296
5.309936, 4.779475, 2.333737, 2.291779, 2.130458, 4.336833, 5.400927, 6.338184, 0.742898, 4.691073, 3.327436, 5.223351, 1.548796, 1.432715, 1.060717, 5.067447
5.309635, 4.778687, 2.333864, 2.295003, 2.133340, 4.335780, 5.398826, 6.339453, 0.739431, 4.693803, 3.326880, 5.222728, 1.545223, 1.432017, 1.059969, 5.070775
5.309662, 4.777211, 2.333164, 2.297979, 2.135904, 4.335363, 5.397545, 6.341158, 0.736045, 4.696476, 3.326856, 5.220785, 1.541875, 1.430939, 1.060093, 5.072664
5.309477, 4.775509, 2.331931, 2.301371, 2.138411, 4.335031, 5.396348, 6.342970, 0.732742, 4.698818, 3.327101, 5.217987, 1.539331, 1.429520, 1.060744, 5.073929
5.309191, 4.773720, 2.330175, 2.305829, 2.141564, 4.334743, 5.394403, 6.344586, 0.728530, 4.701250, 3.327558, 5.214668, 1.536422, 1.427402, 1.061727, 5.076258
5.309826, 4.771389, 2.327796, 2.310772, 2.145037, 4.335276, 5.392109, 6.346587, 0.723663, 4.704044, 3.328526, 5.210467, 1.532987, 1.424874, 1.063404, 5.078372
5.308006, 4.769113, 2.324908, 2.316291, 2.149870, 4.335263, 5.390585, 6.346783, 0.718392, 4.706425, 3.330013, 5.206537, 1.528696, 1.420851, 1.064683, 5.083087
5.307523, 4.766084, 2.321001, 2.322026, 2.154993, 4.336192, 5.389904, 6.347802, 0.712063, 4.709392, 3.332058, 5.201200, 1.523029, 1.416357, 1.067025, 5.087260
5.308813, 4.763839, 2.318955, 2.324513, 2.157843, 4.336617, 5.389822, 6.350013, 0.707465, 4.712564, 3.332581, 5.197549, 1.518390, 1.414784, 1.068375, 5.088665
5.309021, 4.762076, 2.317041, 2.327441, 2.159769, 4.337068, 5.389251, 6.351094, 0.704154, 4.714221, 3.333207, 5.194424, 1.515385, 1.412917, 1.069522, 5.089851
5.309501, 4.760338, 2.315452, 2.331000, 2.161756, 4.337676, 5.388076, 6.351744, 0.700812, 4.716016, 3.333878, 5.191387, 1.513069, 1.411133, 1.070698, 5.091354
5.313834, 4.761467, 2.318266, 2.328200, 2.157970, 4.336583, 5.385869, 6.356407, 0.702937, 4.716838, 3.330540, 5.192577, 1.514892, 1.415081, 1.068900, 5.086759
5.319484, 4.761154, 2.320386, 2.325092, 2.154354, 4.336857, 5.385470, 6.361584, 0.704145, 4.718904, 3.327958, 5.192503, 1.515294, 1.418982, 1.068332, 5.081881
5.323827, 4.759757, 2.321345, 2.322950, 2.152485, 4.337775, 5.387810, 6.365364, 0.704114, 4.721543, 3.326736, 5.191249, 1.514253, 1.421309, 1.068379, 5.078684
5.326599, 4.759121, 2.323077, 2.320823, 2.149609, 4.338471, 5.390805, 6.367569, 0.706118, 4.721684, 3.325470, 5.191265, 1.515354, 1.423709, 1.067340, 5.075306
5.330298, 4.758559, 2.325195, 2.318028, 2.146273, 4.338925, 5.394197, 6.370279, 0.708404, 4.722012, 3.323811, 5.191360, 1.516724, 1.426887, 1.066283, 5.071374
5.333417, 4.757850, 2.326345, 2.316422, 2.143829, 4.339283, 5.396193, 6.372465, 0.709691, 4.722128, 3.322624, 5.190762, 1.517972, 1.429209, 1.065897, 5.068483
5.336004, 4.756796, 2.327839, 2.313947, 2.141049, 4.339954, 5.400043, 6.373946, 0.711798, 4.721451, 3.321677, 5.191181, 1.519653, 1.431525, 1.065090, 5.065655
5.338450, 4.755708, 2.329216, 2.311788, 2.138530, 4.340822, 5.403673, 6.375240, 0.713749, 4.720998, 3.320872, 5.191323, 1.521056, 1.433597, 1.064384, 5.063039
5.340537, 4.754530, 2.330319, 2.309932, 2.136472, 4.341639, 5.407060, 6.376365, 0.715304, 4.720859, 3.320265, 5.191240, 1.522072, 1.435291, 1.063837, 5.060842
5.344441, 4.751778, 2.330103, 2.307150, 2.134620, 4.344282, 5.411148, 6.378275, 0.715326, 4.721527, 3.320701, 5.190665, 1.520600, 1.436705, 1.065101, 5.058702
5.346888, 4.750022, 2.329592, 2.306662, 2.134629, 4.345828, 5.412012, 6.378950, 0.713889, 4.722689, 3.321065, 5.189984, 1.518355, 1.436998, 1.065742, 5.058824
5.348778, 4.748361, 2.328638, 2.306887, 2.135310, 4.347256, 5.412211, 6.379321, 0.711842, 4.723987, 3.321670, 5.188883, 1.515719, 1.436684, 1.066568, 5.059598
5.350106, 4.747478, 2.327482, 2.308715, 2.137300, 4.348333, 5.409431, 6.379149, 0.708495, 4.725801, 3.322200, 5.188024, 1.511992, 1.435596, 1.067019, 5.061908
5.350391, 4.747347, 2.326514, 2.311549, 2.139895, 4.348723, 5.405159, 6.378382, 0.704933, 4.727390, 3.322565, 5.187618, 1.508591, 1.434093, 1.066850, 5.065006
5.349853, 4.747331, 2.325973, 2.314014, 2.141991, 4.348565, 5.401828, 6.377380, 0.702873, 4.727632, 3.322823, 5.187543, 1.507288, 1.432935, 1.066140, 5.067555
5.350314, 4.746681, 2.325457, 2.315382, 2.143203, 4.349128, 5.399738, 6.377039, 0.701340, 4.727983, 3.323190, 5.187321, 1.505938, 1.432320, 1.065987, 5.069021
5.349238, 4.746630, 2.325374, 2.317509, 2.145516, 4.348913, 5.398621, 6.375501, 0.699759, 4.728409, 3.323443, 5.187142, 1.504458, 1.431111, 1.064756, 5.071674
5.348133, 4.746424, 2.325191, 2.319475, 2.147658, 4.348748, 5.397925, 6.374155, 0.698406, 4.728686, 3.323796, 5.186724, 1.503284, 1.429943, 1.063763, 5.073987
5.343679, 4.746755, 2.325564, 2.322000, 2.150484, 4.348379, 5.400390, 6.370623, 0.696766, 4.729616, 3.324235, 5.186351, 1.499598, 1.426634, 1.061092, 5.077719
5.340605, 4.747155, 2.325994, 2.324018, 2.152322, 4.348680, 5.401315, 6.367622, 0.695594, 4.729612, 3.324600, 5.186861, 1.496166, 1.424138, 1.058716, 5.080719
5.340038, 4.746506, 2.326965, 2.323940, 2.152695, 4.349390, 5.402103, 6.366667, 0.694718, 4.730694, 3.324634, 5.188257, 1.491734, 1.423481, 1.056897, 5.082075
5.344292, 4.744052, 2.328532, 2.320429, 2.149447, 4.352649, 5.402579, 6.369285, 0.694932, 4.731208, 3.324333, 5.191124, 1.485042, 1.426279, 1.056739, 5.079899
5.347249, 4.742441, 2.329607, 2.318187, 2.147871, 4.354786, 5.401603, 6.371204, 0.694296, 4.731611, 3.324170, 5.194046, 1.478938, 1.428093, 1.056303, 5.079175
5.351110, 4.740482, 2.329945, 2.315673, 2.145546, 4.357105, 5.400621, 6.374004, 0.694172, 4.730985, 3.324023, 5.195735, 1.473425, 1.430623, 1.056807, 5.077353
5.348755, 4.742532, 2.327311, 2.320071, 2.149104, 4.354659, 5.396167, 6.371367, 0.690497, 4.728777, 3.324764, 5.192897, 1.471325, 1.428008, 1.055941, 5.081323
5.346663, 4.743806, 2.324607, 2.323705, 2.151794, 4.352345, 5.393482, 6.369650, 0.687999, 4.726359, 3.325549, 5.189417, 1.470445, 1.425925, 1.055807, 5.083974
5.344240, 4.745326, 2.322313, 2.327420, 2.154590, 4.349759, 5.390497, 6.367699, 0.685652, 4.724234, 3.326105, 5.186292, 1.470355, 1.423712, 1.055277, 5.086773
5.342919, 4.747042, 2.321729, 2.329976, 2.155854, 4.346634, 5.386071, 6.366894, 0.684549, 4.722304, 3.325415, 5.185356, 1.470484, 1.423230, 1.054086, 5.088412
5.341718, 4.747053, 2.320562, 2.331272, 2.155515, 4.343191, 5.383840, 6.368349, 0.685553, 4.719969, 3.324593, 5.182380, 1.473453, 1.423540, 1.054714, 5.087278
5.340240, 4.746754, 2.318759, 2.332785, 2.155611, 4.339932, 5.382394, 6.369564, 0.685955, 4.718406, 3.324186, 5.178602, 1.475935, 1.423298, 1.055835, 5.086437
5.340048, 4.744517, 2.317498, 2.332346, 2.155224, 4.333836, 5.382011, 6.372789, 0.686141, 4.720907, 3.322367, 5.175622, 1.482105, 1.425386, 1.057740, 5.084934
5.340693, 4.742309, 2.316656, 2.331430, 2.154298, 4.328325, 5.382184, 6.376032, 0.686740, 4.723225, 3.320373, 5.173014, 1.487459, 1.428074, 1.059486, 5.083086
5.341662, 4.739723, 2.315277, 2.330368, 2.153335, 4.324453, 5.382235, 6.379538, 0.687044, 4.725450, 3.319121, 5.170443, 1.491709, 1.430325, 1.061997, 5.080996
5.343380, 4.737015, 2.314419, 2.328810, 2.152076, 4.321236, 5.382634, 6.383175, 0.687314, 4.728179, 3.317720, 5.168460, 1.494829, 1.433009, 1.064334, 5.078758
5.345390, 4.733712, 2.312733, 2.327337, 2.150973, 4.319448, 5.383255, 6.386574, 0.687149, 4.730539, 3.317427, 5.166115, 1.496846, 1.435207, 1.067364, 5.076671
5.346458, 4.731408, 2.312640, 2.326069, 2.150127, 4.317046, 5.385220, 6.388873, 0.687790, 4.732183, 3.316428, 5.164882, 1.499127, 1.437268, 1.068353, 5.075247
5.347724, 4.729720, 2.313623, 2.324886, 2.149027, 4.314728, 5.386264, 6.390920, 0.688675, 4.734080, 3.314759, 5.164602, 1.500931, 1.439623, 1.068423, 5.073912
5.349018, 4.728446, 2.315104, 2.323796, 2.147831, 4.312555, 5.386420, 6.392864, 0.689586, 4.736166, 3.312763, 5.164949, 1.502674, 1.441993, 1.068113, 5.072612
5.349132, 4.728362, 2.318300, 2.323147, 2.146768, 4.309485, 5.387085, 6.393836, 0.691426, 4.737700, 3.309741, 5.166458, 1.504809, 1.444202, 1.065730, 5.071868
5.348398, 4.729288, 2.321883, 2.323340, 2.146135, 4.305907, 5.386504, 6.393950, 0.693244, 4.738678, 3.306450, 5.168435, 1.507267, 1.445892, 1.062439, 5.071848
5.347834, 4.730286, 2.325445, 2.323479, 2.145435, 4.302764, 5.385952, 6.393892, 0.695170, 4.739129, 3.303332, 5.170580, 1.509620, 1.447581, 1.059134, 5.071818
5.347308, 4.731557, 2.329221, 2.323693, 2.144409, 4.299785, 5.384916, 6.393743, 0.697416, 4.739310, 3.300046, 5.172874, 1.512298, 1.449343, 1.055772, 5.071567
5.346058, 4.732419, 2.330177, 2.325436, 2.145570, 4.296520, 5.382574, 6.392950, 0.696722, 4.740776, 3.298473, 5.172844, 1.513425, 1.449327, 1.053815, 5.073092
5.344444, 4.731953, 2.328590, 2.327848, 2.148030, 4.293282, 5.381018, 6.392066, 0.694359, 4.742948, 3.298809, 5.170383, 1.513285, 1.448172, 1.053744, 5.075442
5.342857, 4.730906, 2.326015, 2.330524, 2.150904, 4.290996, 5.379763, 6.390985, 0.691380, 4.745061, 3.300212, 5.167106, 1.512517, 1.446383, 1.054429, 5.078037
5.341308, 4.728129, 2.322087, 2.332820, 2.153890, 4.290863, 5.381251, 6.389672, 0.687830, 4.746832, 3.303396, 5.162594, 1.509926, 1.443567, 1.056194, 5.080672
5.338774, 4.726769, 2.319107, 2.335750, 2.157348, 4.289688, 5.381636, 6.387342, 0.684351, 4.748286, 3.305778, 5.159246, 1.507770, 1.440409, 1.056509, 5.084227
5.336207, 4.725843, 2.316771, 2.338638, 2.160664, 4.288385, 5.381624, 6.384792, 0.681038, 4.749796, 3.307704, 5.156695, 1.505468, 1.437388, 1.056278, 5.087907
5.334182, 4.725279, 2.315025, 2.341177, 2.163092, 4.287056, 5.380919, 6.382640, 0.678503, 4.750761, 3.308989, 5.154705, 1.503806, 1.435130, 1.055893, 5.090841
5.332737, 4.724816, 2.313322, 2.343515, 2.164834, 4.286143, 5.379381, 6.380891, 0.676480, 4.750954, 3.310161, 5.152953, 1.502569, 1.433352, 1.055772, 5.093124
5.331688, 4.724049, 2.311460, 2.345595, 2.166013, 4.285917, 5.377416, 6.379465, 0.674719, 4.750866, 3.311558, 5.151352, 1.501292, 1.431717, 1.056071, 5.094882
5.328958, 4.719248, 2.305671, 2.350940, 2.171528, 4.288518, 5.380336, 6.374880, 0.668206, 4.755249, 3.317584, 5.144463, 1.496337, 1.425885, 1.059704, 5.100266
5.327054, 4.714185, 2.300056, 2.355453, 2.176094, 4.291914, 5.382792, 6.371142, 0.662215, 4.759574, 3.323483, 5.138171, 1.491035, 1.420582, 1.063661, 5.104703
5.326606, 4.710621, 2.296466, 2.357676, 2.178481, 4.293994, 5.384313, 6.369883, 0.658263, 4.763239, 3.326459, 5.133904, 1.487263, 1.417707, 1.066250, 5.106804
5.328229, 4.705009, 2.291566, 2.357850, 2.181248, 4.297673, 5.388642, 6.368684, 0.652728, 4.768231, 3.330092, 5.130165, 1.481856, 1.414902, 1.071104, 5.109118
5.330180, 4.699982, 2.287203, 2.357011, 2.183430, 4.300576, 5.392832, 6.368472, 0.647719, 4.772824, 3.332724, 5.127545, 1.476807, 1.412864, 1.075626, 5.110708
5.331837, 4.694871, 2.282175, 2.354083, 2.186712, 4.304601, 5.400447, 6.367513, 0.642499, 4.774934, 3.336030, 5.127004, 1.472152, 1.410086, 1.080444, 5.113183
5.333005, 4.690497, 2.277446, 2.351418, 2.189605, 4.308069, 5.406767, 6.366806, 0.637886, 4.776390, 3.338997, 5.126666, 1.468392, 1.407428, 1.084845, 5.115323
5.333520, 4.687346, 2.273307, 2.349171, 2.192452, 4.310720, 5.411964, 6.365818, 0.633678, 4.776899, 3.341323, 5.127025, 1.465279, 1.404832, 1.088226, 5.117705
5.333640, 4.684435, 2.270707, 2.349276, 2.196479, 4.310950, 5.418293, 6.363449, 0.629044, 4.778639, 3.343274, 5.124719, 1.464257, 1.402858, 1.090494, 5.121087
5.334477, 4.681561, 2.267783, 2.348937, 2.199791, 4.312143, 5.422805, 6.362221, 0.624660, 4.780244, 3.345328, 5.123066, 1.462638, 1.401088, 1.093146, 5.123593
5.336434, 4.675783, 2.264705, 2.346719, 2.202791, 4.314040, 5.429398, 6.361598, 0.620665, 4.782306, 3.348023, 5.122564, 1.460826, 1.400014, 1.097636, 5.125496
5.336705, 4.671565, 2.261919, 2.345569, 2.206028, 4.314801, 5.433861, 6.360319, 0.616994, 4.783296, 3.350230, 5.122553, 1.460182, 1.398400, 1.101140, 5.128008
5.337274, 4.666446, 2.258291, 2.343712, 2.208419, 4.315490, 5.436985, 6.360335, 0.613898, 4.784040, 3.352762, 5.122593, 1.460139, 1.397086, 1.106086, 5.129268
5.336913, 4.662408, 2.254705, 2.342671, 2.210560, 4.315438, 5.438216, 6.360335, 0.611294, 4.784426, 3.354936, 5.122497, 1.461099, 1.395553, 1.110618, 5.130427
5.336973, 4.657980, 2.250859, 2.341536, 2.210634, 4.317206, 5.436446, 6.361810, 0.610137, 4.784901, 3.357483, 5.123171, 1.460441, 1.394099, 1.115381, 5.129881
5.336289, 4.653821, 2.246611, 2.341751, 2.209277, 4.320104, 5.431262, 6.363838, 0.610232, 4.784410, 3.360462, 5.123870, 1.459624, 1.392133, 1.119939, 5.128406
5.336026, 4.649680, 2.242483, 2.341551, 2.207407, 4.323457, 5.425912, 6.366233, 0.610622, 4.783737, 3.363444, 5.125051, 1.458287, 1.390396, 1.124452, 5.126527
5.334675, 4.646761, 2.238868, 2.341993, 2.206374, 4.325425, 5.420830, 6.367642, 0.610792, 4.782530, 3.365776, 5.126026, 1.458348, 1.388422, 1.128010, 5.125583
5.333210, 4.645138, 2.235692, 2.342956, 2.206992, 4.325976, 5.417553, 6.367679, 0.609807, 4.780943, 3.367651, 5.126346, 1.459233, 1.386537, 1.130880, 5.126187
5.331627, 4.644440, 2.233060, 2.343825, 2.207265, 4.326743, 5.414158, 6.367983, 0.609174, 4.779864, 3.368961, 5.126712, 1.459142, 1.384657, 1.132822, 5.126462
5.329619, 4.645010, 2.230889, 2.344967, 2.208830, 4.326102, 5.411610, 6.367097, 0.607617, 4.778465, 3.369590, 5.127211, 1.460213, 1.382700, 1.134076, 5.128090
5.327609, 4.646017, 2.229015, 2.345840, 2.211206, 4.324508, 5.410517, 6.365524, 0.605396, 4.776886, 3.369811, 5.127675, 1.462240, 1.380881, 1.135068, 5.130496
5.327087, 4.647108, 2.227798, 2.346328, 2.215599, 4.321228, 5.413683, 6.362649, 0.601130, 4.775203, 3.369732, 5.126841, 1.465027, 1.380077, 1.135983, 5.134552
5.325415, 4.649889, 2.227141, 2.347419, 2.221513, 4.316544, 5.417859, 6.358096, 0.596171, 4.772865, 3.368975, 5.126268, 1.468931, 1.378875, 1.135859, 5.140306
5.323075, 4.651743, 2.225266, 2.348094, 2.226231, 4.312146, 5.420375, 6.354881, 0.592438, 4.770313, 3.368766, 5.125464, 1.473835, 1.377359, 1.136926, 5.144579
5.321466, 4.652365, 2.224132, 2.347977, 2.229067, 4.308077, 5.422413, 6.353259, 0.590069, 4.769480, 3.368154, 5.124719, 1.477884, 1.376770, 1.138056, 5.147027
5.319958, 4.651792, 2.222414, 2.347850, 2.229423, 4.304833, 5.421907, 6.353910, 0.589669, 4.769540, 3.368059, 5.123139, 1.481274, 1.376524, 1.139978, 5.146856
5.319519, 4.651170, 2.220001, 2.347059, 2.229464, 4.303540, 5.420928, 6.355439, 0.589174, 4.768825, 3.368595, 5.122124, 1.482485, 1.376154, 1.142171, 5.146144
5.318929, 4.650897, 2.218144, 2.346557, 2.229792, 4.303396, 5.418634, 6.356019, 0.588469, 4.768304, 3.368911, 5.123186, 1.482399, 1.375278, 1.143528, 5.146348
5.317815, 4.650231, 2.216223, 2.346829, 2.229117, 4.303357, 5.414674, 6.357270, 0.588778, 4.768258, 3.369384, 5.123721, 1.482416, 1.374393, 1.145005, 5.145632
5.317494, 4.646566, 2.214139, 2.347822, 2.225315, 4.305139, 5.407647, 6.361181, 0.591568, 4.770760, 3.370987, 5.123284, 1.480683, 1.374315, 1.147891, 5.141815
5.317966, 4.640025, 2.212154, 2.349785, 2.218718, 4.308382, 5.398077, 6.367364, 0.596722, 4.776111, 3.373537, 5.121628, 1.477677, 1.375210, 1.152212, 5.135271
5.317577, 4.634281, 2.210339, 2.352187, 2.212350, 4.310484, 5.388838, 6.373097, 0.602021, 4.781207, 3.375617, 5.119259, 1.476032, 1.375999, 1.156059, 5.128941
5.317413, 4.629017, 2.208819, 2.354129, 2.206578, 4.312588, 5.380540, 6.378246, 0.606741, 4.786039, 3.377406, 5.117457, 1.474141, 1.376740, 1.159451, 5.123260
5.315494, 4.624869, 2.208004, 2.356182, 2.201632, 4.313280, 5.373229, 6.381878, 0.611440, 4.789944, 3.378471, 5.116416, 1.473880, 1.376910, 1.161874, 5.118786
5.312346, 4.622794, 2.208387, 2.358742, 2.198506, 4.311997, 5.366061, 6.383252, 0.614950, 4.792614, 3.377924, 5.117353, 1.475057, 1.376636, 1.162536, 5.116748
5.309083, 4.621497, 2.208840, 2.362288, 2.195836, 4.309965, 5.359073, 6.384327, 0.618103, 4.795097, 3.377162, 5.116893, 1.477009, 1.376438, 1.162751, 5.115016
5.308295, 4.620552, 2.209554, 2.366111, 2.194560, 4.307293, 5.354193, 6.385021, 0.619363, 4.798321, 3.376601, 5.114754, 1.478319, 1.377489, 1.163090, 5.114115
5.307739, 4.619830, 2.210161, 2.371209, 2.193321, 4.304115, 5.349407, 6.385778, 0.620396, 4.801863, 3.376480, 5.110407, 1.479603, 1.378860, 1.163522, 5.113042
5.307158, 4.619462, 2.210897, 2.375968, 2.192317, 4.301253, 5.344853, 6.386088, 0.621141, 4.804591, 3.376161, 5.107064, 1.480669, 1.379995, 1.163537, 5.112475
5.306193, 4.618554, 2.211372, 2.376530, 2.192030, 4.299497, 5.343602, 6.386379, 0.621767, 4.805922, 3.375486, 5.107364, 1.480640, 1.380329, 1.164048, 5.112523
5.302624, 4.620581, 2.213798, 2.380335, 2.193685, 4.294446, 5.341506, 6.383213, 0.621747, 4.806108, 3.373015, 5.107893, 1.483896, 1.380096, 1.161823, 5.115576
5.300104, 4.622205, 2.216058, 2.383816, 2.195174, 4.289958, 5.339785, 6.380635, 0.621518, 4.806568, 3.370821, 5.107845, 1.486800, 1.380295, 1.159931, 5.118144
5.297108, 4.623596, 2.218227, 2.385875, 2.197277, 4.285486, 5.339983, 6.377649, 0.621080, 4.806712, 3.368495, 5.108823, 1.490510, 1.380002, 1.158203, 5.121158
5.293918, 4.624646, 2.220608, 2.383681, 2.199514, 4.282244, 5.341289, 6.375752, 0.620759, 4.806377, 3.364441, 5.113953, 1.492465, 1.379055, 1.156541, 5.124143
5.295600, 4.622629, 2.221856, 2.379290, 2.199430, 4.283319, 5.343605, 6.377295, 0.620157, 4.806564, 3.361816, 5.118096, 1.490880, 1.379821, 1.157086, 5.124156
5.295484, 4.620615, 2.223678, 2.373935, 2.200969, 4.283204, 5.348611, 6.377203, 0.619167, 4.807594, 3.358793, 5.123312, 1.491661, 1.379540, 1.157691, 5.125604
5.293106, 4.618261, 2.225790, 2.368625, 2.203272, 4.282045, 5.353758, 6.376455, 0.618810, 4.810413, 3.355966, 5.129167, 1.493399, 1.378259, 1.158542, 5.127492
5.291810, 4.616997, 2.228375, 2.365443, 2.206226, 4.279374, 5.358900, 6.374938, 0.617604, 4.812892, 3.353422, 5.132901, 1.495350, 1.378261, 1.158918, 5.130044
5.291628, 4.615318, 2.231727, 2.363584, 2.209519, 4.275579, 5.364594, 6.373163, 0.615673, 4.816671, 3.350775, 5.134104, 1.498446, 1.379485, 1.159195, 5.132597
5.291887, 4.613169, 2.234810, 2.360981, 2.211901, 4.273150, 5.370109, 6.372179, 0.614240, 4.820915, 3.348494, 5.135670, 1.500446, 1.380589, 1.159761, 5.134247
5.291221, 4.611618, 2.237368, 2.357729, 2.213864, 4.270881, 5.375096, 6.371418, 0.613544, 4.824698, 3.346019, 5.137802, 1.502519, 1.381005, 1.160091, 5.135448
5.291467, 4.609789, 2.239858, 2.354884, 2.215588, 4.269292, 5.379591, 6.370796, 0.612491, 4.829170, 3.343909, 5.139416, 1.504190, 1.381662, 1.160601, 5.136410
5.291464, 4.607694, 2.240860, 2.351761, 2.215816, 4.269763, 5.381856, 6.371263, 0.612718, 4.833350, 3.342704, 5.141882, 1.504051, 1.381484, 1.161861, 5.136183
5.286233, 4.607563, 2.233715, 2.345873, 2.211615, 4.275457, 5.377251, 6.377279, 0.619462, 4.835055, 3.345168, 5.146237, 1.497143, 1.376111, 1.168071, 5.130827
5.281507, 4.607533, 2.227508, 2.341517, 2.208012, 4.279495, 5.373111, 6.382425, 0.625516, 4.837334, 3.347250, 5.148691, 1.491703, 1.371732, 1.173584, 5.126041
5.277257, 4.607821, 2.222460, 2.338627, 2.204971, 4.282072, 5.369600, 6.386860, 0.631075, 4.839776, 3.348750, 5.149372, 1.487433, 1.368391, 1.177894, 5.121799
5.273613, 4.608106, 2.217667, 2.336310, 2.202311, 4.284461, 5.366192, 6.390893, 0.635907, 4.841783, 3.350389, 5.149728, 1.483381, 1.365405, 1.181890, 5.118014
5.271127, 4.608963, 2.212732, 2.336552, 2.197749, 4.285942, 5.360516, 6.395799, 0.642441, 4.838443, 3.352416, 5.147652, 1.479938, 1.364552, 1.185061, 5.112708
5.267552, 4.610961, 2.209185, 2.338553, 2.194266, 4.285152, 5.354983, 6.399028, 0.648586, 4.835244, 3.353304, 5.144729, 1.478875, 1.363861, 1.186381, 5.108810
5.262786, 4.613819, 2.205574, 2.340901, 2.190856, 4.283569, 5.349194, 6.401279, 0.654845, 4.830685, 3.354221, 5.142388, 1.478550, 1.362542, 1.187188, 5.105466
5.258039, 4.616392, 2.203722, 2.344380, 2.187752, 4.280511, 5.343859, 6.402600, 0.661002, 4.827026, 3.354223, 5.139160, 1.480276, 1.362237, 1.186645, 5.102695
