0.694674, 0.353619, 0.571340, -0.630426, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.684472, 0.349770, 0.565503, -0.634435, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.674066, 0.346261, 0.561072, -0.637127, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.663770, 0.342250, 0.555935, -0.640318, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.653622, 0.338154, 0.551634, -0.642387, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.643762, 0.333479, 0.546524, -0.645008, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.633846, 0.327978, 0.544171, -0.644331, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.623659, 0.323483, 0.543254, -0.642544, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.614051, 0.318428, 0.544024, -0.638629, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.604580, 0.312764, 0.543983, -0.635207, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.595968, 0.306328, 0.546543, -0.629217, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.587477, 0.299935, 0.550204, -0.622251, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.580118, 0.293178, 0.554490, -0.614531, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.575466, 0.284887, 0.561158, -0.605076, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.572349, 0.276410, 0.568787, -0.594754, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.570736, 0.267819, 0.574782, -0.585140, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.568895, 0.259884, 0.580755, -0.575832, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.568142, 0.253156, 0.587526, -0.566109, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.569766, 0.245934, 0.592284, -0.557278, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.573780, 0.238458, 0.594472, -0.549682, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.579778, 0.230928, 0.594135, -0.543653, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.588081, 0.223806, 0.591743, -0.538635, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.597721, 0.217838, 0.588491, -0.534099, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.607204, 0.214256, 0.585964, -0.529441, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.614777, 0.215636, 0.586886, -0.523256, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.620700, 0.219582, 0.589611, -0.516536, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.628900, 0.224029, 0.591068, -0.510542, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.639302, 0.228604, 0.589699, -0.506026, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.650302, 0.234121, 0.587837, -0.502110, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.662206, 0.241942, 0.585887, -0.498437, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.674793, 0.251210, 0.583826, -0.494913, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.680539, 0.262398, 0.587136, -0.488846, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.682359, 0.274640, 0.593229, -0.480895, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.686861, 0.286956, 0.597762, -0.474060, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.691716, 0.299507, 0.602381, -0.467411, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.692744, 0.313277, 0.609729, -0.459228, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.690577, 0.327882, 0.619125, -0.449674, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.686731, 0.342662, 0.629572, -0.439563, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.687567, 0.357453, 0.637513, -0.430964, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.684404, 0.373051, 0.647943, -0.420069, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.681777, 0.388200, 0.657946, -0.409546, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.678034, 0.404009, 0.669473, -0.397329, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.677718, 0.419576, 0.678875, -0.386692, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.678483, 0.434948, 0.688084, -0.375913, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.679525, 0.450300, 0.697137, -0.365153, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.685954, 0.465442, 0.700688, -0.358698, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.693877, 0.480381, 0.702582, -0.353452, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.701942, 0.495264, 0.704503, -0.348064, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.709784, 0.510609, 0.706808, -0.342019, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.716999, 0.525306, 0.709438, -0.335967, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.723969, 0.539967, 0.712278, -0.329892, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.729356, 0.554095, 0.715972, -0.323346, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.733230, 0.567759, 0.720989, -0.315589, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.738612, 0.581644, 0.724925, -0.309007, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.744300, 0.594938, 0.728542, -0.302662, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.748560, 0.607440, 0.732839, -0.295782, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.755775, 0.619488, 0.734918, -0.290772, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.759499, 0.630224, 0.739025, -0.284496, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.759797, 0.640700, 0.745488, -0.275983, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.758158, 0.651036, 0.753166, -0.266388, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.758765, 0.661599, 0.758441, -0.258881, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.762366, 0.672591, 0.761186, -0.253117, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.765605, 0.683888, 0.764573, -0.246345, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.770072, 0.695378, 0.766677, -0.240968, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.774088, 0.706088, 0.768845, -0.235656, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.777895, 0.717477, 0.771127, -0.230339, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.781634, 0.728467, 0.773253, -0.225559, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.785653, 0.737844, 0.775629, -0.219859, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.790913, 0.748220, 0.776058, -0.216499, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.795111, 0.757448, 0.777799, -0.211602, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.797861, 0.765186, 0.780648, -0.205697, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.801951, 0.774421, 0.781448, -0.202217, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.805814, 0.783153, 0.782066, -0.198951, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.812330, 0.791189, 0.780003, -0.198577, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.819181, 0.799301, 0.777915, -0.197626, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.821651, 0.804553, 0.780067, -0.192691, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.824867, 0.809102, 0.781044, -0.189207, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.828329, 0.813153, 0.781317, -0.186778, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.832811, 0.817624, 0.780282, -0.185525, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.837748, 0.822814, 0.778693, -0.184807, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.841254, 0.827497, 0.779030, -0.181609, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.845652, 0.831398, 0.778208, -0.179315, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.848505, 0.832855, 0.779698, -0.174326, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.849951, 0.833536, 0.783054, -0.167324, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.852333, 0.831484, 0.786225, -0.159418, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.856040, 0.830111, 0.787391, -0.153719, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.860167, 0.828552, 0.788155, -0.148194, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.866085, 0.825895, 0.787273, -0.143357, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.872159, 0.824367, 0.786597, -0.138400, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.877907, 0.823154, 0.786262, -0.133129, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.882909, 0.821932, 0.786728, -0.127297, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.886688, 0.822219, 0.787987, -0.121421, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.892377, 0.821492, 0.786888, -0.117339, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.897746, 0.821678, 0.785845, -0.113496, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.901239, 0.821948, 0.786399, -0.109110, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.904805, 0.822690, 0.786769, -0.105179, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.905951, 0.823858, 0.789646, -0.100010, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.908089, 0.824613, 0.790914, -0.096498, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.911413, 0.824924, 0.790614, -0.094073, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.915673, 0.825632, 0.788457, -0.093534, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.919622, 0.826811, 0.786831, -0.092490, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.923646, 0.827751, 0.785288, -0.091134, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.926086, 0.830448, 0.785829, -0.088858, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.928039, 0.831975, 0.787309, -0.085570, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.929873, 0.833138, 0.788291, -0.083078, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.932133, 0.833262, 0.789476, -0.080117, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.934065, 0.833226, 0.791596, -0.076308, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.936230, 0.833911, 0.793633, -0.072712, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.938953, 0.833937, 0.795153, -0.069436, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.944039, 0.831980, 0.793279, -0.068125, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.949777, 0.829876, 0.790052, -0.068171, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.955898, 0.827910, 0.786076, -0.069137, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.962182, 0.825859, 0.781805, -0.070217, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.968990, 0.821618, 0.776979, -0.071324, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.974610, 0.817827, 0.773923, -0.071292, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.977503, 0.816990, 0.774462, -0.069358, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.980510, 0.815585, 0.774741, -0.067631, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.982802, 0.815470, 0.775655, -0.065854, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.985177, 0.815759, 0.776515, -0.064145, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.988739, 0.815083, 0.775762, -0.063637, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.992706, 0.814672, 0.774068, -0.064012, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
0.997616, 0.814200, 0.771065, -0.065279, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.002711, 0.813774, 0.767568, -0.067055, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.007578, 0.813408, 0.764102, -0.068894, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.011292, 0.815484, 0.761755, -0.070479, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.014793, 0.816803, 0.759856, -0.071506, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.018418, 0.817572, 0.758244, -0.072027, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.019156, 0.820917, 0.759901, -0.070727, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.017707, 0.826742, 0.764409, -0.067970, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.015528, 0.833277, 0.769552, -0.065075, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.013702, 0.839113, 0.774150, -0.062629, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.014784, 0.842000, 0.775539, -0.061334, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.016215, 0.845045, 0.776239, -0.060865, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.018518, 0.846948, 0.775625, -0.061054, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.021340, 0.848245, 0.774634, -0.061073, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.023893, 0.849926, 0.773840, -0.061394, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.026342, 0.852135, 0.773158, -0.061765, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.029495, 0.852827, 0.771913, -0.062134, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.031474, 0.855617, 0.771512, -0.062694, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.031968, 0.860467, 0.772445, -0.063074, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.032546, 0.864970, 0.773188, -0.063674, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.032846, 0.869308, 0.774249, -0.063929, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.031990, 0.875681, 0.776585, -0.063918, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.031278, 0.882240, 0.778705, -0.064400, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.031010, 0.887714, 0.780191, -0.065078, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.030878, 0.893152, 0.781435, -0.065845, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.031162, 0.898229, 0.781869, -0.067287, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.032457, 0.901466, 0.780984, -0.069131, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.032464, 0.907920, 0.781473, -0.071080, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.033838, 0.912117, 0.780255, -0.073453, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.037476, 0.912262, 0.776546, -0.076646, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.040044, 0.914809, 0.774375, -0.079498, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.041562, 0.918913, 0.773123, -0.082728, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.042119, 0.924561, 0.773419, -0.085290, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.041856, 0.931433, 0.774500, -0.087575, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.041045, 0.939144, 0.776631, -0.089399, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.042663, 0.941659, 0.776643, -0.090760, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.045030, 0.942889, 0.776073, -0.092183, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.047290, 0.943608, 0.775387, -0.093255, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.049517, 0.944179, 0.774437, -0.094593, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.051692, 0.945322, 0.773337, -0.096243, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.053063, 0.947631, 0.772970, -0.097600, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.055327, 0.948352, 0.771383, -0.099407, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.057239, 0.949297, 0.770276, -0.100840, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.059822, 0.949088, 0.767841, -0.103174, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.062127, 0.949474, 0.765248, -0.106131, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.064792, 0.949678, 0.762085, -0.109736, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.067356, 0.949167, 0.759401, -0.112349, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.070183, 0.948482, 0.756195, -0.115258, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
1.072546, 0.947947, 0.753928, -0.117094, -0.399004, 0.284665, 0.256680, 0.625703, 0.002374, -0.688066, 0.148985, 0.311108
